customer_id,age,tenure_months,monthly_charges,total_charges,support_calls,contract_type,payment_method,internet_service,churn
CUST_001287,18,79,110.2,8560.42,3,Month-to-month,Mailed check,Fiber optic,1
CUST_001288,52,29,84.71,2449.04,2,One year,Mailed check,Fiber optic,0
CUST_001289,28,1,81.53,183.42,1,One year,Credit card,DSL,0
CUST_001290,18,12,44.61,716.68,5,Month-to-month,Bank transfer,DSL,1
CUST_001291,50,24,97.56,2317.69,2,One year,Electronic check,Fiber optic,1
CUST_001292,80,10,70.66,693.64,1,Month-to-month,Electronic check,Fiber optic,1
CUST_001293,44,7,85.52,648.69,3,Month-to-month,Electronic check,Fiber optic,1
CUST_001294,57,20,53.96,1228.53,5,One year,Bank transfer,Fiber optic,0
CUST_001295,46,65,95.94,6187.44,2,One year,Bank transfer,No,0
CUST_001296,43,0,41.02,69.27,1,Month-to-month,Mailed check,No,1
CUST_001297,58,35,125.03,4293.79,2,One year,Mailed check,DSL,0
CUST_001298,40,30,83.8,2546.87,3,Two year,Electronic check,Fiber optic,0
CUST_001299,49,79,82.0,6574.91,1,Two year,Mailed check,Fiber optic,0
CUST_001300,49,64,56.12,3462.65,1,One year,Electronic check,DSL,0
CUST_001301,34,34,104.57,3503.0,0,Month-to-month,Electronic check,Fiber optic,1
CUST_001302,59,17,49.96,944.87,3,One year,Mailed check,DSL,0
CUST_001303,42,5,121.46,668.91,1,Month-to-month,Electronic check,DSL,1
CUST_001304,33,18,82.37,1586.26,2,Month-to-month,Credit card,DSL,0
CUST_001305,53,34,65.9,2325.37,2,Two year,Credit card,DSL,0
CUST_001306,31,54,112.77,6055.35,2,Two year,Bank transfer,Fiber optic,0
CUST_001307,45,37,66.02,2662.73,3,Month-to-month,Mailed check,DSL,0
CUST_001308,44,5,104.53,536.33,2,Month-to-month,Bank transfer,Fiber optic,0
CUST_001309,61,21,61.32,982.22,2,One year,Credit card,No,0
CUST_001310,52,9,123.32,1081.69,4,Two year,Electronic check,Fiber optic,0
CUST_001311,44,0,80.51,0.0,0,One year,Mailed check,No,0
CUST_001312,57,5,106.94,614.23,2,Two year,Bank transfer,DSL,0
CUST_001313,65,2,28.28,11.44,1,Two year,Bank transfer,DSL,0
CUST_001314,53,44,76.83,3490.41,2,One year,Bank transfer,No,0
CUST_001315,45,7,97.25,736.55,3,One year,Electronic check,No,1
CUST_001316,25,8,89.51,616.04,4,One year,Electronic check,DSL,1
CUST_001317,29,77,77.92,5986.13,0,One year,Mailed check,Fiber optic,0
CUST_001318,40,11,61.12,594.77,1,One year,Electronic check,Fiber optic,0
CUST_001319,35,0,46.34,18.48,1,One year,Electronic check,Fiber optic,1
CUST_001320,42,8,85.34,604.55,1,One year,Electronic check,Fiber optic,0
CUST_001321,45,3,55.96,175.31,4,One year,Electronic check,DSL,0
CUST_001322,52,2,51.91,76.58,3,One year,Electronic check,DSL,1
CUST_001323,43,1,41.24,26.02,2,Month-to-month,Bank transfer,DSL,0
CUST_001324,52,21,71.4,1704.55,3,One year,Mailed check,DSL,1
CUST_001325,45,5,42.05,174.2,3,Month-to-month,Bank transfer,DSL,0
CUST_001326,18,10,121.26,1019.13,3,Month-to-month,Electronic check,DSL,1
CUST_001327,30,47,58.95,2872.24,4,Two year,Electronic check,DSL,0
CUST_001328,42,13,117.83,1632.59,3,Month-to-month,Electronic check,DSL,1
CUST_001329,26,59,92.35,5250.6,3,One year,Credit card,Fiber optic,0
CUST_001330,53,16,65.79,982.5,3,One year,Electronic check,DSL,1
CUST_001331,67,12,49.13,633.16,3,One year,Electronic check,No,1
CUST_001332,63,33,100.08,3354.92,0,Month-to-month,Bank transfer,Fiber optic,1
CUST_001333,41,1,89.05,88.58,3,Month-to-month,Electronic check,No,1
CUST_001334,67,2,67.76,137.3,4,Month-to-month,Credit card,Fiber optic,0
CUST_001335,47,25,38.07,857.91,0,Month-to-month,Bank transfer,DSL,1
CUST_001336,39,16,119.85,1677.63,2,Month-to-month,Credit card,No,0
CUST_001337,35,37,136.53,5256.67,2,One year,Bank transfer,DSL,0
CUST_001338,40,59,92.6,5366.79,4,Month-to-month,Electronic check,DSL,1
CUST_001339,39,11,86.87,973.18,1,Two year,Electronic check,DSL,1
CUST_001340,47,21,75.53,1570.24,1,One year,Electronic check,Fiber optic,0
CUST_001341,47,16,60.19,1052.73,2,One year,Bank transfer,Fiber optic,0
CUST_001342,45,95,75.23,7158.52,2,One year,Bank transfer,DSL,0
CUST_001343,51,42,86.61,3652.83,1,Month-to-month,Credit card,Fiber optic,0
CUST_001344,62,58,130.84,7325.2,0,Month-to-month,Bank transfer,No,0
CUST_001345,59,7,25.2,93.09,0,Two year,Electronic check,Fiber optic,0
CUST_001346,22,35,95.71,3424.34,1,One year,Electronic check,DSL,1
CUST_001347,18,7,111.58,846.51,2,One year,Mailed check,DSL,0
CUST_001348,59,5,44.25,126.11,2,Two year,Electronic check,Fiber optic,0
CUST_001349,24,69,72.83,4867.16,1,One year,Bank transfer,DSL,1
CUST_001350,41,0,97.23,12.66,1,Month-to-month,Electronic check,Fiber optic,1
CUST_001351,27,80,85.51,6550.01,4,Month-to-month,Bank transfer,Fiber optic,1
CUST_001352,18,3,40.7,7.23,1,Month-to-month,Bank transfer,DSL,0
CUST_001353,53,41,78.3,3386.27,3,Two year,Bank transfer,Fiber optic,0
CUST_001354,56,7,62.75,583.76,4,Month-to-month,Credit card,No,0
CUST_001355,36,10,112.41,1172.83,1,Month-to-month,Bank transfer,Fiber optic,0
CUST_001356,18,5,84.34,452.46,0,Two year,Bank transfer,No,0
CUST_001357,36,21,71.1,1298.0,2,Month-to-month,Electronic check,Fiber optic,1
CUST_001358,50,10,78.44,710.32,0,Month-to-month,Credit card,Fiber optic,0
CUST_001359,22,25,127.9,3167.9,0,Two year,Electronic check,No,0
CUST_001360,47,0,31.32,0.0,3,One year,Mailed check,Fiber optic,1
CUST_001361,44,1,41.27,6.25,3,One year,Credit card,DSL,0
CUST_001362,53,2,117.25,364.43,0,Month-to-month,Electronic check,DSL,1
CUST_001363,46,13,122.23,1534.84,4,One year,Electronic check,No,0
CUST_001364,30,40,57.72,2274.57,2,Two year,Electronic check,Fiber optic,0
CUST_001365,62,52,60.51,3220.52,1,One year,Electronic check,Fiber optic,0
CUST_001366,42,6,65.11,248.7,1,One year,Bank transfer,Fiber optic,0
CUST_001367,44,20,34.97,615.42,0,Month-to-month,Electronic check,Fiber optic,0
CUST_001368,31,35,102.99,3530.89,2,Two year,Electronic check,Fiber optic,1
CUST_001369,38,8,31.75,259.56,2,One year,Credit card,Fiber optic,1
CUST_001370,31,12,31.8,347.14,2,Two year,Electronic check,No,1
CUST_001371,42,17,77.02,1277.98,4,Month-to-month,Electronic check,DSL,0
CUST_001372,70,3,117.28,285.35,0,One year,Electronic check,Fiber optic,0
CUST_001373,24,0,62.68,0.0,3,Two year,Electronic check,Fiber optic,0
CUST_001374,20,3,57.15,232.36,2,Month-to-month,Electronic check,DSL,1
CUST_001375,67,23,131.3,2986.02,0,Two year,Bank transfer,DSL,0
CUST_001376,41,1,73.7,135.6,2,Month-to-month,Electronic check,Fiber optic,1
CUST_001377,34,5,60.02,188.96,1,Month-to-month,Electronic check,DSL,0
CUST_001378,60,9,63.09,501.25,4,Two year,Bank transfer,Fiber optic,0
CUST_001379,35,1,40.0,17.88,0,Month-to-month,Electronic check,DSL,0
CUST_001380,72,5,73.72,355.82,2,One year,Mailed check,DSL,0
CUST_001381,55,58,92.89,5462.8,0,Month-to-month,Electronic check,No,1
CUST_001382,37,0,47.08,0.0,2,One year,Mailed check,DSL,0
CUST_001383,77,25,48.55,1288.52,2,One year,Electronic check,No,0
CUST_001384,35,11,56.62,660.36,2,Month-to-month,Bank transfer,Fiber optic,1
CUST_001385,56,26,83.87,2169.89,4,Month-to-month,Mailed check,DSL,1
CUST_001386,49,21,36.33,667.87,1,Two year,Bank transfer,Fiber optic,0
CUST_001387,64,6,38.37,305.93,2,Two year,Credit card,Fiber optic,0
CUST_001388,68,45,137.27,6084.32,2,Two year,Bank transfer,No,0
CUST_001389,45,16,82.29,1314.44,0,Month-to-month,Credit card,DSL,1
CUST_001390,33,41,46.84,1915.25,0,One year,Electronic check,Fiber optic,0
CUST_001391,51,12,95.31,1123.0,1,Two year,Credit card,Fiber optic,0
CUST_001392,34,100,76.18,7579.1,4,Month-to-month,Electronic check,Fiber optic,1
CUST_001393,75,35,111.39,3816.35,1,Two year,Electronic check,Fiber optic,0
CUST_001394,47,81,135.5,10813.5,1,Month-to-month,Mailed check,Fiber optic,1
CUST_001395,39,17,93.61,1731.71,1,One year,Bank transfer,Fiber optic,0
CUST_001396,47,15,100.72,1461.63,1,Month-to-month,Credit card,No,0
CUST_001397,24,33,45.3,1481.98,2,One year,Mailed check,No,0
CUST_001398,30,50,117.68,5870.48,3,Month-to-month,Electronic check,DSL,1
CUST_001399,63,79,73.17,5889.9,2,Month-to-month,Electronic check,Fiber optic,0
CUST_001400,35,9,58.45,719.37,0,Month-to-month,Mailed check,No,0
CUST_001401,29,38,133.27,5080.42,1,Month-to-month,Mailed check,No,1
CUST_001402,53,5,72.79,348.24,4,Month-to-month,Electronic check,DSL,1
CUST_001403,62,18,125.74,2151.02,2,Month-to-month,Credit card,No,1
CUST_001404,55,4,30.89,0.0,2,Two year,Electronic check,DSL,0
CUST_001405,59,10,72.76,550.16,1,Month-to-month,Mailed check,Fiber optic,0
CUST_001406,33,64,58.24,3647.79,0,Two year,Mailed check,Fiber optic,0
CUST_001407,23,3,84.52,44.48,1,Month-to-month,Credit card,No,1
CUST_001408,67,24,39.87,1064.78,1,Month-to-month,Bank transfer,No,0
CUST_001409,40,21,48.04,1051.08,3,Month-to-month,Electronic check,No,1
CUST_001410,41,3,47.38,116.99,0,Two year,Bank transfer,Fiber optic,0
CUST_001411,64,9,99.37,1005.31,3,Two year,Electronic check,DSL,0
CUST_001412,53,19,45.9,764.91,4,Month-to-month,Electronic check,DSL,1
CUST_001413,51,4,106.66,344.65,3,Month-to-month,Mailed check,DSL,1
CUST_001414,77,38,52.19,1789.86,2,One year,Credit card,DSL,0
CUST_001415,35,85,66.02,5689.51,1,Month-to-month,Credit card,No,1
CUST_001416,58,5,62.0,228.99,0,Two year,Mailed check,Fiber optic,0
CUST_001417,45,4,119.94,481.35,2,One year,Bank transfer,No,0
CUST_001418,49,14,38.03,632.74,1,Two year,Bank transfer,Fiber optic,1
CUST_001419,67,33,46.67,1677.26,1,Month-to-month,Bank transfer,No,0
CUST_001420,52,7,98.62,687.4,1,Month-to-month,Electronic check,No,1
CUST_001421,53,0,51.22,38.42,2,Two year,Mailed check,Fiber optic,1
CUST_001422,61,18,100.73,1722.72,1,Month-to-month,Electronic check,DSL,1
CUST_001423,39,75,77.5,5980.92,3,Month-to-month,Electronic check,DSL,0
CUST_001424,32,11,71.51,769.96,7,One year,Bank transfer,DSL,1
CUST_001425,29,13,53.03,697.41,2,Month-to-month,Electronic check,DSL,1
CUST_001426,18,83,106.65,8811.5,2,Two year,Electronic check,Fiber optic,0
CUST_001427,75,28,110.91,3225.4,2,Two year,Credit card,Fiber optic,0
CUST_001428,28,30,111.2,3355.99,3,Month-to-month,Bank transfer,DSL,0
CUST_001429,41,19,81.08,1616.56,4,Month-to-month,Mailed check,No,0
CUST_001430,40,88,156.84,13837.07,2,Month-to-month,Electronic check,No,1
CUST_001431,49,28,60.38,1668.55,4,Month-to-month,Mailed check,DSL,0
CUST_001432,57,54,71.03,3928.63,4,Month-to-month,Electronic check,DSL,1
CUST_001433,57,28,95.38,2705.19,2,Month-to-month,Bank transfer,DSL,1
CUST_001434,36,31,97.63,2930.42,2,Month-to-month,Electronic check,Fiber optic,0
CUST_001435,42,8,28.65,130.31,1,One year,Mailed check,No,0
CUST_001436,49,8,84.78,693.1,0,One year,Electronic check,Fiber optic,1
CUST_001437,41,36,75.44,2806.72,4,Two year,Bank transfer,Fiber optic,0
CUST_001438,69,8,98.74,953.9,0,Month-to-month,Credit card,DSL,0
CUST_001439,52,19,110.31,1918.18,3,One year,Mailed check,Fiber optic,0
CUST_001440,56,6,78.22,471.86,1,One year,Electronic check,DSL,1
CUST_001441,54,40,40.17,1655.78,1,Month-to-month,Credit card,Fiber optic,1
CUST_001442,62,2,84.64,198.84,1,One year,Mailed check,DSL,0
CUST_001443,47,42,115.89,4968.23,1,Month-to-month,Electronic check,DSL,0
CUST_001444,25,22,55.9,1295.32,0,Month-to-month,Electronic check,Fiber optic,0
CUST_001445,50,4,68.46,175.31,3,Month-to-month,Electronic check,DSL,0
CUST_001446,35,18,125.57,2158.83,0,Month-to-month,Electronic check,Fiber optic,0
CUST_001447,37,7,53.31,404.43,3,Month-to-month,Electronic check,Fiber optic,0
CUST_001448,53,9,46.82,520.39,5,Month-to-month,Credit card,No,0
CUST_001449,63,10,46.09,475.2,1,Month-to-month,Electronic check,No,0
CUST_001450,45,1,76.38,0.0,3,Month-to-month,Mailed check,Fiber optic,1
CUST_001451,49,102,165.98,16825.11,2,Month-to-month,Bank transfer,Fiber optic,0
CUST_001452,70,0,80.87,69.15,0,Month-to-month,Bank transfer,DSL,1
CUST_001453,48,26,63.33,1611.78,4,One year,Credit card,Fiber optic,1
CUST_001454,80,11,89.36,994.72,0,Month-to-month,Credit card,Fiber optic,1
CUST_001455,53,24,94.48,2374.16,3,Two year,Mailed check,DSL,0
CUST_001456,18,10,84.69,726.7,2,Month-to-month,Bank transfer,Fiber optic,0
CUST_001457,56,26,48.94,1231.08,1,Month-to-month,Mailed check,DSL,1
CUST_001458,50,31,98.96,3015.37,1,Month-to-month,Mailed check,No,0
CUST_001459,64,28,77.02,2192.0,3,One year,Electronic check,DSL,0
CUST_001460,55,2,22.86,123.01,2,One year,Bank transfer,Fiber optic,1
CUST_001461,42,25,86.48,2013.88,2,Two year,Electronic check,DSL,0
CUST_001462,26,7,122.43,856.43,1,Month-to-month,Electronic check,DSL,1
CUST_001463,41,0,54.97,86.93,3,Month-to-month,Electronic check,DSL,1
CUST_001464,32,12,122.56,1285.19,2,Two year,Bank transfer,Fiber optic,0
CUST_001465,36,13,36.12,463.13,0,One year,Electronic check,Fiber optic,1
CUST_001466,53,15,100.75,1389.6,0,Month-to-month,Bank transfer,Fiber optic,1
CUST_001467,70,29,45.93,1267.9,0,Two year,Credit card,Fiber optic,0
CUST_001468,50,8,51.36,160.35,1,One year,Electronic check,DSL,0
CUST_001469,27,9,81.58,873.53,0,Month-to-month,Bank transfer,DSL,0
CUST_001470,51,1,79.78,44.2,2,Month-to-month,Mailed check,DSL,0
CUST_001471,62,27,111.02,2916.85,2,Month-to-month,Bank transfer,Fiber optic,1
CUST_001472,35,20,91.53,1863.45,1,One year,Electronic check,DSL,0
CUST_001473,42,10,84.36,739.38,4,Month-to-month,Credit card,DSL,1
CUST_001474,45,29,125.74,3532.6,2,Month-to-month,Credit card,DSL,0
CUST_001475,33,18,74.22,1486.92,1,Month-to-month,Mailed check,Fiber optic,1
CUST_001476,54,15,50.03,931.26,1,Two year,Electronic check,Fiber optic,0
CUST_001477,43,17,44.68,700.33,2,Month-to-month,Bank transfer,Fiber optic,1
CUST_001478,51,24,72.0,1834.72,3,One year,Mailed check,Fiber optic,1
CUST_001479,31,25,103.78,2629.99,3,One year,Credit card,DSL,0
CUST_001480,38,8,28.25,84.65,1,One year,Bank transfer,Fiber optic,0
CUST_001481,55,3,34.41,10.4,0,One year,Bank transfer,DSL,0
CUST_001482,39,4,32.61,285.56,2,One year,Bank transfer,No,0
CUST_001483,70,24,90.53,2029.92,2,Month-to-month,Mailed check,DSL,1
CUST_001484,39,49,68.79,3598.64,0,Month-to-month,Credit card,No,0
CUST_001485,48,12,42.63,454.38,0,Month-to-month,Mailed check,DSL,0
CUST_001486,58,4,81.28,483.19,3,One year,Mailed check,Fiber optic,0
CUST_001487,23,33,112.63,3686.27,2,Month-to-month,Electronic check,No,0
CUST_001488,18,42,74.22,3197.04,4,Month-to-month,Electronic check,Fiber optic,1
CUST_001489,22,51,103.32,5408.85,2,One year,Electronic check,Fiber optic,1
CUST_001490,63,22,40.81,1036.87,1,Month-to-month,Bank transfer,DSL,0
CUST_001491,36,47,137.02,6381.46,3,One year,Bank transfer,Fiber optic,0
CUST_001492,80,0,53.69,0.0,1,Two year,Mailed check,Fiber optic,0
CUST_001493,36,2,120.75,233.38,2,One year,Credit card,Fiber optic,1
CUST_001494,47,2,118.86,107.67,3,Month-to-month,Bank transfer,DSL,1
CUST_001495,68,29,112.38,3283.01,0,One year,Electronic check,DSL,0
CUST_001496,75,1,22.51,0.0,3,Month-to-month,Mailed check,No,1
CUST_001497,75,16,82.35,1425.83,2,Month-to-month,Mailed check,No,0
CUST_001498,63,15,36.18,485.74,3,One year,Mailed check,No,1
CUST_001499,60,8,113.51,733.88,0,Month-to-month,Electronic check,Fiber optic,0
CUST_001500,53,49,123.46,6189.81,1,One year,Electronic check,No,0
CUST_001501,56,4,119.23,495.27,4,One year,Electronic check,DSL,0
CUST_001502,36,10,85.84,861.3,0,Month-to-month,Credit card,Fiber optic,0
CUST_001503,32,35,89.72,3249.54,4,Month-to-month,Mailed check,DSL,1
CUST_001504,44,0,71.9,87.16,1,Month-to-month,Mailed check,Fiber optic,1
CUST_001505,42,26,71.64,1786.58,3,Month-to-month,Bank transfer,DSL,1
CUST_001506,38,40,86.87,3429.78,1,Two year,Electronic check,DSL,0
CUST_001507,55,64,115.54,7283.35,2,Month-to-month,Bank transfer,DSL,0
CUST_001508,59,50,138.29,6768.29,4,One year,Bank transfer,DSL,0
CUST_001509,46,9,84.09,814.66,3,Two year,Electronic check,No,0
CUST_001510,67,21,116.21,2479.66,2,One year,Electronic check,Fiber optic,0
CUST_001511,27,1,106.78,182.86,4,Month-to-month,Mailed check,Fiber optic,0
CUST_001512,42,7,75.38,655.84,3,One year,Bank transfer,No,1
CUST_001513,34,2,55.75,188.94,1,Month-to-month,Bank transfer,Fiber optic,0
CUST_001514,18,9,88.46,882.46,3,One year,Credit card,Fiber optic,0
CUST_001515,43,49,89.09,4157.5,3,Two year,Credit card,Fiber optic,0
CUST_001516,43,10,33.14,300.74,2,Month-to-month,Mailed check,DSL,0
CUST_001517,67,19,67.28,1374.79,4,Month-to-month,Bank transfer,Fiber optic,1
CUST_001518,54,13,125.91,1519.97,2,One year,Credit card,Fiber optic,0
CUST_001519,29,14,31.85,455.08,2,Month-to-month,Bank transfer,DSL,0
CUST_001520,72,83,131.17,10938.78,3,Two year,Mailed check,DSL,0
CUST_001521,63,8,108.12,909.24,3,Two year,Mailed check,Fiber optic,0
CUST_001522,53,23,96.37,2253.45,3,One year,Mailed check,No,1
CUST_001523,41,13,83.47,1145.06,2,Month-to-month,Mailed check,Fiber optic,1
CUST_001524,30,1,91.26,109.33,2,Month-to-month,Mailed check,Fiber optic,1
CUST_001525,39,16,70.93,988.66,2,Month-to-month,Electronic check,No,1
CUST_001526,61,40,49.14,2016.14,4,Month-to-month,Mailed check,DSL,1
CUST_001527,73,2,117.24,262.95,2,Month-to-month,Credit card,DSL,1
CUST_001528,68,1,63.73,0.0,1,Month-to-month,Mailed check,Fiber optic,0
CUST_001529,37,4,88.54,492.13,1,One year,Electronic check,DSL,0
CUST_001530,28,34,90.13,3117.84,0,One year,Bank transfer,DSL,0
CUST_001531,47,30,40.47,1075.98,3,Two year,Bank transfer,No,1
CUST_001532,18,19,124.77,2289.0,2,Month-to-month,Bank transfer,DSL,1
CUST_001533,49,15,106.75,1544.9,7,Month-to-month,Bank transfer,Fiber optic,1
CUST_001534,42,52,60.91,3110.83,2,Month-to-month,Bank transfer,DSL,1
CUST_001535,38,34,135.16,4624.91,1,Two year,Bank transfer,DSL,0
CUST_001536,21,40,113.69,4449.97,1,Month-to-month,Credit card,DSL,0
CUST_001537,52,40,87.23,3602.1,2,Two year,Bank transfer,Fiber optic,0
CUST_001538,37,24,93.14,2339.87,1,Two year,Mailed check,Fiber optic,0
CUST_001539,27,14,37.67,589.36,2,Month-to-month,Electronic check,DSL,1
CUST_001540,18,48,100.04,4806.4,3,Month-to-month,Bank transfer,DSL,0
CUST_001541,44,62,58.37,3712.44,1,Month-to-month,Electronic check,Fiber optic,1
CUST_001542,71,0,74.49,0.0,2,Month-to-month,Credit card,DSL,0
CUST_001543,69,1,75.77,3.32,2,Month-to-month,Mailed check,DSL,1
CUST_001544,38,76,145.44,11172.75,2,Month-to-month,Credit card,No,0
CUST_001545,35,7,96.01,703.79,2,One year,Mailed check,DSL,0
CUST_001546,52,49,69.46,3334.9,2,Month-to-month,Mailed check,Fiber optic,1
CUST_001547,30,11,114.34,1215.99,3,Month-to-month,Mailed check,DSL,1
CUST_001548,49,3,78.82,162.83,2,One year,Electronic check,No,0
CUST_001549,56,2,81.64,365.49,1,Month-to-month,Electronic check,Fiber optic,1
CUST_001550,63,4,38.9,156.0,1,Month-to-month,Mailed check,Fiber optic,1
CUST_001551,43,6,108.78,668.44,4,Month-to-month,Credit card,Fiber optic,0
CUST_001552,41,16,121.1,2009.67,2,Month-to-month,Mailed check,Fiber optic,0
CUST_001553,31,29,112.0,3126.44,2,One year,Credit card,No,0
CUST_001554,32,103,165.58,17163.9,0,One year,Credit card,DSL,0
CUST_001555,41,13,56.73,676.71,2,Month-to-month,Electronic check,DSL,1
CUST_001556,50,17,114.61,2131.4,0,Month-to-month,Bank transfer,DSL,1
CUST_001557,58,17,77.39,1284.35,1,Month-to-month,Mailed check,Fiber optic,1
CUST_001558,32,18,45.39,920.81,2,Month-to-month,Electronic check,DSL,1
CUST_001559,67,17,95.38,1371.78,2,One year,Electronic check,Fiber optic,1
CUST_001560,40,0,88.41,0.0,3,Month-to-month,Electronic check,Fiber optic,1
CUST_001561,44,0,48.69,0.0,3,Month-to-month,Bank transfer,DSL,1
CUST_001562,33,2,23.75,0.0,1,Month-to-month,Mailed check,Fiber optic,0
CUST_001563,18,2,40.98,142.06,1,One year,Electronic check,Fiber optic,1
CUST_001564,58,29,74.48,2191.15,2,Month-to-month,Credit card,DSL,0
CUST_001565,56,5,39.26,97.2,5,Two year,Electronic check,DSL,1
CUST_001566,40,54,66.4,3584.17,0,Month-to-month,Bank transfer,Fiber optic,1
CUST_001567,46,63,90.64,5790.91,3,Month-to-month,Credit card,No,1
CUST_001568,52,89,160.68,14090.1,1,Two year,Bank transfer,DSL,0
CUST_001569,21,67,129.92,8577.58,4,One year,Mailed check,Fiber optic,1
CUST_001570,37,7,55.47,354.82,0,Month-to-month,Electronic check,No,1
CUST_001571,56,17,123.66,2104.6,2,One year,Mailed check,DSL,0
CUST_001572,26,4,86.56,340.4,0,Month-to-month,Mailed check,Fiber optic,1
CUST_001573,49,39,85.04,3405.68,1,One year,Bank transfer,DSL,1
CUST_001574,24,52,92.83,4874.88,1,Month-to-month,Bank transfer,DSL,0
CUST_001575,51,45,83.57,3830.51,0,Two year,Electronic check,DSL,0
CUST_001576,44,13,49.8,508.4,2,Month-to-month,Mailed check,Fiber optic,1
CUST_001577,20,34,75.66,2587.03,2,One year,Credit card,Fiber optic,0
CUST_001578,62,2,73.79,116.87,3,One year,Bank transfer,DSL,1
CUST_001579,33,0,72.8,146.21,0,Month-to-month,Mailed check,DSL,0
CUST_001580,32,33,112.67,3735.67,2,Two year,Credit card,Fiber optic,0
CUST_001581,48,13,62.38,744.03,3,Month-to-month,Credit card,DSL,1
CUST_001582,62,120,151.68,18286.83,2,Month-to-month,Electronic check,Fiber optic,0
CUST_001583,29,2,78.81,213.95,1,One year,Electronic check,Fiber optic,1
CUST_001584,45,46,139.18,6320.33,2,Two year,Credit card,No,0
CUST_001585,51,15,66.03,955.58,2,Month-to-month,Electronic check,DSL,0
CUST_001586,55,42,131.12,5473.96,2,Two year,Bank transfer,Fiber optic,0
CUST_001587,47,40,122.06,5005.32,1,Month-to-month,Electronic check,DSL,1
CUST_001588,39,59,113.27,6703.04,3,Two year,Electronic check,DSL,1
CUST_001589,32,8,89.45,788.29,5,One year,Mailed check,Fiber optic,1
